player_id,teams,unlisted_teams
593513d5,"['Tasmania Second XI', 'Hobart Hurricanes', 'Launceston', 'Melbourne Stars', 'Tasmania', 'Western Australia']","['Tasmania Second XI', 'Launceston']"
5935d694,"['Bangladesh', 'Gemcon Khulna', 'Toronto Nationals', 'Minister Group Dhaka', 'Comilla Victorians', 'Rangpur Rangers']","['Gemcon Khulna', 'Toronto Nationals']"
59559bc2,"['Somerset', 'Manchester Originals (Men)', 'Karachi Kings', 'Somerset 2nd XI', 'England', 'Adelaide Strikers', 'England Cricket Board XI', 'Devon', 'Surrey', 'Gulf Giants']","['Manchester Originals (Men)', 'Somerset 2nd XI', 'England Cricket Board XI', 'Devon']"
595f565e,"['Lions', 'Gauteng']",['Gauteng']
596982e6,"['Bahrain', 'Port Qasim Authority']",['Port Qasim Authority']
59792462,"['Pretoria University', 'Zimbabwe Select XI', 'Mid West Rhinos', 'Rangers', 'Zimbabwe', 'Mashonaland Eagles B', 'Lancashire', 'Essex 2nd XI', 'Zimbabwe XI', 'Mashonaland Eagles', 'Leo Lions', 'Lancashire 2nd XI', 'Central Districts']","['Pretoria University', 'Zimbabwe Select XI', 'Mid West Rhinos', 'Rangers', 'Mashonaland Eagles B', 'Essex 2nd XI', 'Zimbabwe XI', 'Mashonaland Eagles', 'Leo Lions', 'Lancashire 2nd XI']"
599ce28e,"['Samp Army', 'United Arab Emirates']",['Samp Army']
59ddd811,"['West Indies', 'Jamaica Tallawahs', 'Jamaica', 'Sagicor High Performance Centre']",['Sagicor High Performance Centre']
59e1210c,"['Shropshire', 'Worcestershire', 'England', 'Worcestershire 2nd XI']","['Shropshire', 'Worcestershire 2nd XI']"
59e12880,['Warwickshire 2nd XI'],['Warwickshire 2nd XI']
59fff843,"['Surrey 2nd XI', 'Essex', 'England', 'Marylebone Cricket Club Young Cricketers', 'Surrey', 'Essex 2nd XI']","['Surrey 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Essex 2nd XI']"
5a004050,"['Expert Dhangadi', 'Delhi', 'Haryana', 'Mumbai Indians', 'Saurashtra', 'Services']",['Expert Dhangadi']
5a42a396,"['Wales Minor Counties', 'Glamorgan 2nd XI', 'Glamorgan']","['Wales Minor Counties', 'Glamorgan 2nd XI']"
5a4c12ab,"['Bangladesh', 'Bangladesh Cricket Board Academy', 'Sylhet Royals', 'South Zone (Bangladesh)', 'Sylhet Sunrisers', 'Barisal Division']","['Bangladesh Cricket Board Academy', 'South Zone (Bangladesh)', 'Barisal Division']"
5a6bb1c7,"['Gujranwala Cricket Association', 'Abu Dhabi XI', 'United Arab Emirates']","['Gujranwala Cricket Association', 'Abu Dhabi XI']"
5a7405f1,"['Pakistan', 'Lahore Lions', 'Lahore Whites', 'Lahore Shalimar']","['Lahore Lions', 'Lahore Whites', 'Lahore Shalimar']"
5a74e559,"['Cheshire', 'Northamptonshire', 'Cumberland', 'Northamptonshire 2nd XI']","['Cheshire', 'Cumberland', 'Northamptonshire 2nd XI']"
5a85d45f,"['Chittagong Division', 'Barisal Division', 'Kalabagan Krira Chakra', 'Sylhet Division']","['Chittagong Division', 'Barisal Division', 'Kalabagan Krira Chakra', 'Sylhet Division']"
5a892f36,"['Tamil Union Cricket and Athletic Club', 'Sinhalese Sports Club', 'Sri Lanka', 'Royal College']","['Tamil Union Cricket and Athletic Club', 'Sinhalese Sports Club', 'Royal College']"
5abdfd23,"['Nairobi Gymkhana', 'Kenya']",['Nairobi Gymkhana']
5ac8f17b,"['Surrey Cricket Board', 'Yorkshire', 'England', 'Worcestershire', 'Surrey']",['Surrey Cricket Board']
5ace5848,"['West Indies', 'Barbados', 'Combined Campuses and Colleges']",['Combined Campuses and Colleges']
5ad508c9,"['Loughborough MCCU', 'Leicestershire', 'Leicestershire 2nd XI']","['Loughborough MCCU', 'Leicestershire 2nd XI']"
5ad8c974,"['Zimbabwe', 'Mountaineers', 'Southern Rocks']","['Mountaineers', 'Southern Rocks']"
5af87ad6,"['Trinidad', 'West Indies']",['Trinidad']
5afd4539,"['Royal Challengers Bangalore', 'India', 'Southern Superstars', 'Haryana', 'Kings XI Punjab', 'Himachal Pradesh', 'Kolkata Knight Riders', 'Morrisville Unity', 'Deccan Chargers', 'India Maharajas']","['Southern Superstars', 'Morrisville Unity', 'India Maharajas']"
5b1d6583,"['Nepal', 'Kantipur Gurkhas']",['Kantipur Gurkhas']
5b3acc53,"['Dhaka Gladiators', 'Sussex', 'Leicestershire', 'Leicestershire 2nd XI']",['Leicestershire 2nd XI']
5b615e7c,"['Panthers XI', 'Puducherry', 'Punjab', 'Galle Cricket Club', 'Villianur Mohit Kings', 'Sharks XI']","['Panthers XI', 'Galle Cricket Club', 'Villianur Mohit Kings', 'Sharks XI']"
5b616bf0,"['Kent', 'Kent 2nd XI']",['Kent 2nd XI']
5b61afae,['St Vincent and the Grenadines'],['St Vincent and the Grenadines']
5b627626,"['South Zone', 'Tamil Nadu Districts XI', 'Tamil Nadu', 'India', 'Chennai Super Kings', 'Nellai Royal Kings', 'Rising Pune Supergiants', 'India Blue', 'India Emerging Players', 'Chepauk Super Gillies', 'India Red', 'India B', 'Rest of India']","['South Zone', 'Tamil Nadu Districts XI', 'Nellai Royal Kings', 'India Blue', 'India Emerging Players', 'Chepauk Super Gillies', 'India Red', 'India B', 'Rest of India']"
5b6bc793,"['Rood en Wit', 'Netherlands', 'HCC']","['Rood en Wit', 'HCC']"
5b6d248a,"['Middlesex', 'Essex', 'Marylebone Cricket Club Young Cricketers', 'Essex 2nd XI', 'England Lions']","['Marylebone Cricket Club Young Cricketers', 'Essex 2nd XI', 'England Lions']"
5b7ab5a9,"['Siechem Madurai Panthers', 'Dindigul Dragons', 'India', 'Kings XI Punjab', 'Kolkata Knight Riders', 'Karaikudi Kaalai', 'Tamil Nadu']","['Siechem Madurai Panthers', 'Dindigul Dragons', 'Karaikudi Kaalai']"
5b8c830e,"['Baroda', 'Lucknow Super Giants', 'Baroda Cricket Association XI', 'India', 'Mumbai Indians', 'India Blue']","['Baroda Cricket Association XI', 'India Blue']"
5bb1a1c4,"['Sussex', 'Sunrisers Hyderabad', 'India', 'Delhi', 'Delhi Capitals', 'Kings XI Punjab', 'Rising Pune Supergiants', 'Kolkata Knight Riders', 'India Blue', 'North Zone', 'Deccan Chargers', 'India Red', 'Rest of India', 'Oil & Natural Gas Corporation']","['India Blue', 'North Zone', 'India Red', 'Rest of India', 'Oil & Natural Gas Corporation']"
5bb7ec70,"['South Africa', 'Eastern Province']",['Eastern Province']
5bdcdb72,"['Asia Lions', 'Bhilwara Kings', 'Karachi Kings', 'Royal Challengers Bangalore', 'Guyana Amazon Warriors', 'Northern Districts', 'Kalutara Town Club', 'Singha Sports Club', 'Asia XI', 'Sri Lanka', 'Delhi Daredevils', 'Surrey', 'New York Warriors', 'Tamil Union Cricket and Athletic Club', 'Peshawar Zalmi', 'Bloomfield Cricket and Athletic Club', 'Basnahira South', 'Sebastianites Cricket and Athletic Club']","['Asia Lions', 'Bhilwara Kings', 'Kalutara Town Club', 'Singha Sports Club', 'New York Warriors', 'Tamil Union Cricket and Athletic Club', 'Bloomfield Cricket and Athletic Club', 'Basnahira South', 'Sebastianites Cricket and Athletic Club']"
5be043df,"['Sydney Sixers', 'New South Wales', 'Australia', 'Australian Youth']",['Australian Youth']
5be810ba,"['East Asia-Pacific', 'Papua New Guinea']",['East Asia-Pacific']
5bfdc77a,"['Gloucestershire', 'England', 'Gloucestershire 2nd XI']",['Gloucestershire 2nd XI']
5c124657,"['Hong Kong', 'Little Sai Wan Cricket Club']",['Little Sai Wan Cricket Club']
5c225840,"['Hobart Hurricanes', 'Aboriginal XI']",['Aboriginal XI']
5c86c3c2,"['Derbyshire', 'Derbyshire 2nd XI']",['Derbyshire 2nd XI']
5c88fab9,"['Pakistan', 'Khan Research Laboratories', 'Rawalpindi', 'Karachi Kings', 'Federal Areas', 'Dhaka Gladiators', 'Pakistan Television']","['Khan Research Laboratories', 'Rawalpindi', 'Federal Areas', 'Pakistan Television']"
5c9d5093,['Hertfordshire'],['Hertfordshire']
5caf0bcc,"['Munster Reds', 'Easterns']",['Easterns']
5cb078d6,"['Chennai Superstars', 'Vidarbha', 'India', 'Chennai Super Kings', 'Tamil Nadu']",['Chennai Superstars']
5ccdb14f,"['Lions Cubs', 'South Africa', 'South Africa Colts XI', 'Derbyshire', 'Surrey', 'Gauteng']","['Lions Cubs', 'South Africa Colts XI', 'Gauteng']"
5ce56983,"['South Africa', 'Transvaal']",['Transvaal']
5d02a793,"['Bangladesh', 'Biman Bangladesh']",['Biman Bangladesh']
5d095ee8,"['Bangladesh', 'Bangladesh Emerging Players']",['Bangladesh Emerging Players']
5d1c2102,"['Lions Cubs', 'North West Dragons', 'North West University', 'South Africa Colts XI', 'North West']","['Lions Cubs', 'North West Dragons', 'North West University', 'South Africa Colts XI']"
5d2eda89,"['Western Storm', 'Southern Brave', 'Royal Challengers Bangalore', 'Maharashtra', 'Brisbane Heat', 'Adelaide Strikers', 'India', 'India Green', 'Sydney Thunder', 'Trailblazers']",['India Green']
5d38476c,"['Netherlands', 'North Holland Hurricanes']",['North Holland Hurricanes']
5d428b3d,"['Bangladesh', 'Bangladesh Emerging Players']",['Bangladesh Emerging Players']
5d4338a2,"['Munster Reds', 'Ireland', 'North West Warriors']",['North West Warriors']
5d499f67,"['Galle Gladiators', 'Sri Lanka Air Force Sports Club', 'Burgher Recreation Club', 'Nugegoda Sports Welfare Club', 'Sri Lanka Cricket Development XI', 'Colombo Strikers']","['Sri Lanka Air Force Sports Club', 'Burgher Recreation Club', 'Nugegoda Sports Welfare Club', 'Sri Lanka Cricket Development XI']"
5d5b475e,['Border'],['Border']
5d6a1f76,['Hungary XI'],['Hungary XI']
5d9a1a73,"['Bhilwara Kings', 'Pune Warriors', 'India', 'Chennai Super Kings', 'Punjab', 'Morrisville Unity', 'Deccan Chargers', 'Delhi Daredevils']","['Bhilwara Kings', 'Morrisville Unity']"
5da34add,"['Glamorgan', 'Southern Brave (Men)', 'New South Wales Second XI', 'Hobart Hurricanes', 'New South Wales Country', 'Western Australia']","['Southern Brave (Men)', 'New South Wales Second XI', 'New South Wales Country']"
5db1c288,"['Worcestershire', 'Oxford MCCU', 'Devon', 'Worcestershire 2nd XI']","['Oxford MCCU', 'Devon', 'Worcestershire 2nd XI']"
5dbdecf1,"['Khulna Tigers', 'Sylhet Division', 'Bangladesh', 'Fortune Barishal']",['Sylhet Division']
5dc19220,"['Matabeleland Tuskers', 'Matabeleland', 'Westerns', 'Zimbabwe', 'Cayman Islands']","['Matabeleland Tuskers', 'Matabeleland', 'Westerns']"
5e3054d0,"['Penang', 'Hobart Hurricanes', 'Brisbane Heat', 'Australia', 'Chennai Braves', 'Queensland']","['Penang', 'Chennai Braves']"
5e5eab39,"['BCB Development Squad', 'Sylhet Division', 'Bangladesh', 'Sylhet Royals']","['BCB Development Squad', 'Sylhet Division']"
5e6d1a54,['Glamorgan 2nd XI'],['Glamorgan 2nd XI']
5e72608f,['Ivory Coast'],['Ivory Coast']
5ea51c25,"['Peshawar Zalmi', 'Dubai Capitals', 'Boost Region', 'Band-e-Amir Dragons', 'Galle Gladiators', 'Guyana Amazon Warriors', 'Bangla Tigers', 'Band-e-Amir Region', 'Amo Region', 'Northern Warriors', 'Rajshahi Royals', 'Bangla Tigers Mississauga', 'Dhaka Dynamites', 'Afghanistan']","['Boost Region', 'Band-e-Amir Dragons', 'Bangla Tigers', 'Band-e-Amir Region', 'Amo Region', 'Northern Warriors', 'Bangla Tigers Mississauga']"
5eb51b97,"['Kerala Super Kings', 'United Arab Emirates']",['Kerala Super Kings']
5ec126fa,"['Boland', 'Paarl Royals', 'Gauteng']",['Gauteng']
5ec41cd7,"['Central West Region', 'Kalutara Physical Culture Club', 'Washington Freedom', 'Guyana Amazon Warriors', 'Toronto Nationals', 'United States of America', 'MI New York']","['Central West Region', 'Kalutara Physical Culture Club', 'Toronto Nationals']"
5ecfab18,"['Typhoons', 'Ireland']",['Typhoons']
5ee4759d,['Sussex 2nd XI'],['Sussex 2nd XI']
5eea345c,"['Port Qasim Authority', 'Karachi Dolphins', 'Islamabad United', 'Karachi', 'Duronto Rajshahi', 'National Bank of Pakistan', 'Pakistan']","['Port Qasim Authority', 'Karachi Dolphins', 'Karachi', 'National Bank of Pakistan']"
5efbe408,"['Bangladesh', 'Shinepukur Cricket Club', 'Durdanto Dhaka']",['Shinepukur Cricket Club']
5f222a64,"['Sydney Sixers', 'New South Wales', 'Middlesex 2nd XI']",['Middlesex 2nd XI']
5f26f677,"['Birmingham Phoenix (Men)', 'Nottinghamshire', 'Brisbane Heat', 'England', 'Islamabad United', 'Northamptonshire', 'Welsh Fire (Men)', 'Northamptonshire 2nd XI', 'Nelson Mandela Bay Giants', 'Quetta Gladiators']","['Birmingham Phoenix (Men)', 'Welsh Fire (Men)', 'Northamptonshire 2nd XI']"
5f272b72,"['Denmark', 'Svanholm']",['Svanholm']
5f311f1a,"['Zimbabwe', 'Mountaineers']",['Mountaineers']
5f39537c,"['Hyderabad', 'Hyderabad (India)']",['Hyderabad']
5f419ace,"['Northern Cape', 'Lions', 'Netherlands', 'North West']",['Northern Cape']
5f547c8b,"['Band-e-Amir Dragons', 'Adelaide Strikers', 'Afghanistan XI', 'Mis Ainak Region', 'Lahore Qalandars', 'Gujarat Titans', 'Barbados Tridents', 'Trent Rockets (Men)', 'Bangla Tigers', 'Band-e-Amir Region', 'Kabul', 'Speen Ghar Region', 'ACB Development Squad', 'Guyana Amazon Warriors', 'MI Cape Town', 'Durban Heat', 'Boost Defenders', 'Maratha Arabians', 'Comilla Victorians', 'MI New York', 'Afghanistan', 'Sussex', 'Kabul Eagles', 'St Kitts and Nevis Patriots', 'Sunrisers Hyderabad', 'Sussex 2nd XI', 'ICC World XI', 'Nangarhar Leopards', 'Quetta Gladiators', 'MI Emirates']","['Band-e-Amir Dragons', 'Afghanistan XI', 'Mis Ainak Region', 'Trent Rockets (Men)', 'Bangla Tigers', 'Band-e-Amir Region', 'Kabul', 'Speen Ghar Region', 'ACB Development Squad', 'Boost Defenders', 'Maratha Arabians', 'Kabul Eagles', 'Sussex 2nd XI']"
5f5ca1a7,"['Hong Kong Cricket Sixes', 'Pakistan', 'Hong Kong']",['Hong Kong Cricket Sixes']
5f5e0c8c,"['Chilaw Marians Cricket Club', 'Wayamba', 'Moors Sports Club', 'Sri Lanka', 'Ruhuna', 'Ananda College', 'Sri Lanka Academy XI']","['Chilaw Marians Cricket Club', 'Wayamba', 'Moors Sports Club', 'Ruhuna', 'Ananda College', 'Sri Lanka Academy XI']"
5f862ccd,"['Kandyan Ladies Cricket Club', 'Sri Lanka', 'Slimline Sport Club', 'Colts Cricket Club']","['Kandyan Ladies Cricket Club', 'Slimline Sport Club', 'Colts Cricket Club']"
5fa06777,"['Baroda', 'Kandy Tuskers', 'Bhilwara Kings', 'Middlesex', 'California Knights', 'India', 'Chennai Super Kings', 'Kings XI Punjab', 'Rising Pune Supergiants', 'Sunrisers Hyderabad', 'India Maharajas', 'Delhi Daredevils']","['Bhilwara Kings', 'California Knights', 'India Maharajas']"
5fa7f030,"['Italy', 'Oxfordshire']",['Oxfordshire']
5fbd0632,"['ICC Americas', 'Police Sports Club', 'Canada', 'Vancouver Knights', 'Sri Lanka', 'Montreal Tigers']","['ICC Americas', 'Police Sports Club', 'Vancouver Knights', 'Montreal Tigers']"
5fbe14fc,"['Bangladesh', 'Gemcon Khulna', 'Chattogram Challengers', 'Bangladesh Cricket Board XI', 'South Zone (Bangladesh)', 'Khulna Division', 'Comilla Victorians', 'Rangpur Riders']","['Gemcon Khulna', 'Bangladesh Cricket Board XI', 'South Zone (Bangladesh)', 'Khulna Division']"
5fcb6fb1,"['England', 'Yorkshire 2nd XI', 'Yorkshire']",['Yorkshire 2nd XI']
5fed6272,"['Gloucestershire', 'Northern Superchargers (Men)', 'Gloucestershire 2nd XI']","['Northern Superchargers (Men)', 'Gloucestershire 2nd XI']"
5ffbd792,['Bath'],['Bath']
600c9d3f,"['Netherlands', 'VOC']",['VOC']
600dce49,"['Moors Sports Club', 'Richmond College', 'Sri Lanka', 'Ruhuna', 'Colombo Strikers', 'Southern Express']","['Moors Sports Club', 'Richmond College', 'Ruhuna', 'Southern Express']"
600fa134,"['Gloucestershire', 'Somerset 2nd XI', 'Gloucestershire 2nd XI']","['Somerset 2nd XI', 'Gloucestershire 2nd XI']"
6020a3c6,"['St Kitts and Nevis Patriots', 'Anguilla', 'West Indies', 'Leeward Islands', 'Trinbago Knight Riders']",['Anguilla']
602db3d9,"['BA Blasting Namibia', 'Namibia', 'MR24/7 Emergency Services']","['BA Blasting Namibia', 'MR24/7 Emergency Services']"
6042bf26,"['Melbourne Renegades', 'Kings XI Punjab', 'Queensland', 'Western Australia', 'Sandgate-Redcliffe', 'Perth Scorchers']",['Sandgate-Redcliffe']
60471339,"['Manchester Originals', 'New Zealand', 'Gujarat Giants', 'Super', 'Sydney Thunder', 'Canterbury', 'Supernovas']",['Super']
607ed7c2,"['Khulna Tigers', 'Bangladesh', 'Old DOHS Sports Club', 'Gemcon Khulna', 'Chattogram Challengers', 'Dhaka Metropolis', 'Northern Warriors', 'Barisal Division', 'Comilla Victorians']","['Old DOHS Sports Club', 'Gemcon Khulna', 'Dhaka Metropolis', 'Northern Warriors', 'Barisal Division']"
608e1581,"['Barisal Division', 'Bangladesh', 'Rajshahi Division']","['Barisal Division', 'Rajshahi Division']"
60938c83,"['Sussex', 'Yorkshire 2nd XI', 'Yorkshire', 'England', 'Sussex Cricket Board', 'Surrey']","['Yorkshire 2nd XI', 'Sussex Cricket Board']"
6099fd3f,"['Ruby Trichy Warriors', 'Tamil Nadu Cricket Association XI']","['Ruby Trichy Warriors', 'Tamil Nadu Cricket Association XI']"
60b46ad1,"['United States of America', 'Canterbury Second XI', 'Central Districts', 'Canterbury']",['Canterbury Second XI']
60beb01b,"['Jamaica', 'West Indies', 'Derbyshire', 'Ahmedabad Rockets']",['Ahmedabad Rockets']
60bec5c3,"['Malaysia', 'Perak']",['Perak']
60dac349,"['Somerset', 'Nottinghamshire', 'Sydney Sixers', 'New South Wales', 'Australia', 'Devon', 'Western Australia']",['Devon']
60dd8960,"['Barisal Burners', 'Rajasthan', 'Hampshire', 'Worcestershire Cricket Board', 'England', 'England NCA XI', 'Worcestershire', 'Lancashire', 'Marylebone Cricket Club', 'Hampshire 2nd XI', 'Lancashire 2nd XI']","['Worcestershire Cricket Board', 'England NCA XI', 'Marylebone Cricket Club', 'Hampshire 2nd XI', 'Lancashire 2nd XI']"
60e11a00,"['Ulster', 'Malahide', 'Ireland']","['Ulster', 'Malahide']"
60f4c586,"['Kent 2nd XI', 'England', 'Durham', 'Kent', 'Northern Superchargers (Men)']","['Kent 2nd XI', 'Northern Superchargers (Men)']"
60fbf53a,"['MI Cape Town', 'Gauteng', 'North West']",['Gauteng']
6107bc41,"['Warwickshire 2nd XI', 'Warwickshire']",['Warwickshire 2nd XI']
6113433c,['Hong Kong Cricket Association'],['Hong Kong Cricket Association']
611926bc,"['Wellington', 'Essex', 'England', 'Essex Cricket Board', 'Mumbai Indians', 'Essex 2nd XI', 'England Lions', 'Central Districts']","['Essex Cricket Board', 'Essex 2nd XI', 'England Lions']"
611c06dd,"['Mashonaland', 'Southern Rocks', 'Matabeleland Tuskers', 'Matabeleland', 'Westerns', 'Mountaineers', 'Zimbabwe', 'Mid West Rhinos']","['Mashonaland', 'Southern Rocks', 'Matabeleland Tuskers', 'Matabeleland', 'Westerns', 'Mountaineers', 'Mid West Rhinos']"
6127377d,"['Barisal Burners', 'Rajshahi Division']",['Rajshahi Division']
61646132,"['Dambulla Viiking', 'Speen Ghar Tigers', 'Boost Region', 'Kandy Warriors', 'Habib Bank Limited', 'Afghanistan']","['Speen Ghar Tigers', 'Boost Region', 'Habib Bank Limited']"
6165bca6,"['Lyca Kovai Kings', 'South Zone', 'Royal Challengers Bangalore', 'India', 'Chennai Super Kings', 'Tamil Nadu', 'Albert TUTI Patriots']","['Lyca Kovai Kings', 'South Zone', 'Albert TUTI Patriots']"
616a8149,"['Cricket Australia XI', 'South Australia', 'Australia', 'Sydney Sixers']",['Cricket Australia XI']
6176f240,"['Dubai Capitals', 'Gujarat Lions', 'Toronto Nationals', 'Bangla Tigers', 'United Arab Emirates']","['Toronto Nationals', 'Bangla Tigers']"
61816a9c,"['Somerset 2nd XI', 'Nottinghamshire', 'Nottinghamshire 2nd XI', 'Loughborough Marylebone Cricket Club University (England)']","['Somerset 2nd XI', 'Nottinghamshire 2nd XI', 'Loughborough Marylebone Cricket Club University (England)']"
61a1cead,"['Sylhet Thunder', 'Dhaka Division', 'Kalabagan Cricket Academy', 'Bangladesh Cricket Board Academy']","['Dhaka Division', 'Kalabagan Cricket Academy', 'Bangladesh Cricket Board Academy']"
61a79c07,"['Highveld', 'South Africa', 'Northerns']","['Highveld', 'Northerns']"
61ca2dbb,"['Warriors', 'Chennai Superstars', 'South Africa', 'Dolphins', 'Hampshire', 'Middlesex', 'Kolkata Tigers', 'Worcestershire', 'Derbyshire', 'Hampshire 2nd XI', 'Eastern Province', 'North West']","['Chennai Superstars', 'Kolkata Tigers', 'Hampshire 2nd XI', 'Eastern Province']"
61f05b05,"['Karachi Cricket Association', 'Pakistan Emerging Team', 'Karachi Kings', 'Karachi Dolphins', 'Pakistan Customs', 'National Bank of Pakistan', 'Pakistan', 'Uva Next']","['Karachi Cricket Association', 'Pakistan Emerging Team', 'Karachi Dolphins', 'Pakistan Customs', 'National Bank of Pakistan', 'Uva Next']"
61fb296e,"['Zimbabwe', 'Eagles (ZIM)']",['Eagles (ZIM)']
62175638,"['Samp Army', 'Sharjah Warriors', 'Fortune Barishal', 'Kabul Eagles', 'Colombo Stars', 'Band-e-Amir Region', 'Speen Ghar Region', 'Surrey Jaguars', 'Kabul Green', 'Comilla Victorians', 'Gulf Giants', 'Afghanistan']","['Samp Army', 'Kabul Eagles', 'Band-e-Amir Region', 'Speen Ghar Region', 'Surrey Jaguars', 'Kabul Green']"
