player_id,teams
f0e8d51a,"['Saudi Arabia Under-17s cricket', 'Saudi Arabia Under-19s cricket', 'Saudi Arabia cricket']"
f0ec8597,"['Western Australia cricket', 'Melbourne Renegades cricket', 'Western Australia Under-17s cricket', 'Perth Scorchers cricket']"
f0f0f668,['Gujarat cricket']
f0f20cf8,['Turkey cricket']
f0f2b9c5,['Cyprus cricket']
f0f5b2aa,"['Kerala Under-23s cricket', 'Kerala Under-19s cricket', 'Kerala Under-16s cricket', 'Kerala cricket', 'Kerala Under-25s cricket', 'Kerala Under-14s cricket']"
f0f628c7,"['India cricket', 'Rajasthan Royals cricket', 'Kandy Tuskers cricket', 'Baroda cricket', 'Gujarat Lions cricket', ""Indian Board President's XI cricket"", 'Maharashtra cricket', 'Mumbai cricket', 'India Capitals cricket', 'India Green cricket', 'Asia XI cricket', 'New York Warriors cricket', 'Gujarat cricket', 'Mumbai Indians cricket']"
f0f9d832,['Malta Women cricket']
f0fbdf0a,['Chile cricket']
f1028ff1,"['Tasmania Under-23s cricket', 'National Performance Squad cricket', 'Tasmania Under-19s cricket', 'Australia Under-19s cricket', 'Tasmania Under-17s cricket']"
f104c434,"['Malaysia Under-19s cricket', 'Malaysia cricket']"
f10e94c4,"['Royal Challengers Bangalore cricket', 'Uttar Pradesh cricket', 'Gujarat Lions cricket', 'Kings XI Punjab cricket', 'India Under-19s cricket', 'Sebastianites Cricket and Athletic Club cricket']"
f113df44,"['Norfolk Women cricket', 'Northern Superchargers (Women) cricket']"
f121120f,['Border Women cricket']
f12e21a0,['Norway Women cricket']
f1328a90,"['Oxford University Women cricket', 'Falcons Women cricket']"
f13d3eba,"['Hobart Hurricanes Women cricket', 'Manchester Originals (Women) cricket', 'Loughborough Lightning cricket', 'Lightning cricket', 'Trent Rockets (Women) cricket', 'Scotland Women cricket', 'Warriors Women cricket', 'Gujarat Giants Women cricket']"
f144d99b,"['Pakistan International Airlines cricket', 'Zarai Taraqiati Bank Limited cricket', 'Abbottabad Falcons cricket', 'North West Frontier Province Panthers cricket', 'Peshawar cricket', 'Pakistan cricket']"
f146c339,[]
f14c62e4,"['England cricket', 'Kent cricket', 'Delhi Giants cricket', 'Leicestershire cricket']"
f1599171,['South Korea cricket']
f15d17c7,['Lesotho cricket']
f1733e13,['Barbados Women cricket']
f1737607,['Lomas Athletic Club cricket']
f176e421,"['India A Women cricket', 'Velocity cricket', 'Uttar Pradesh Women cricket', 'Supernovas cricket', 'India Women cricket', 'Gujarat Giants Women cricket']"
f17971df,"['Mashonaland cricket', 'Zimbabwe cricket', 'Zimbabwe Cricket Academy cricket']"
f17ac7d0,"['Hong Kong Under-19s cricket', 'Kowloon Cricket Club cricket', 'Hong Kong cricket']"
f1809c03,"['Hyderabad Under-19s cricket', 'Hyderabad Under-22s cricket', 'Punjab Kings cricket', 'Hyderabad (India) cricket']"
f1879052,['Mexico Women cricket']
f18b67a3,['Malawi Women cricket']
f18ba07f,['Gujarat Lions cricket']
f18e00c2,['Tripura cricket']
f190c775,"['Vancouver Knights cricket', 'Brampton Wolves cricket', 'Canada cricket']"
f192b79f,"['Worcestershire 2nd XI cricket', 'Lancashire 2nd XI cricket']"
f19bcd5b,['Maldives Women cricket']
f19c8dc0,"['Pakistan Women cricket', 'Amazons cricket']"
f19ccfad,"['India cricket', 'Tamil Nadu cricket', 'Royal Challengers Bangalore cricket', ""Indian Board President's XI cricket"", 'Jones TUTI Patriots cricket', 'Madras Rubber Factory cricket', 'Rising Pune Supergiants cricket', 'South Zone cricket', 'India C cricket', 'Sunrisers Hyderabad cricket', 'India Red cricket', 'India Under-19s cricket', 'India A cricket', 'Siechem Madurai Panthers cricket']"
f1a7f596,[]
f1ba9ed7,"['England Performance Programme cricket', 'England Lions cricket', 'Wales Minor Counties cricket', 'Middlesex cricket', 'Glamorgan 2nd XI cricket', 'England Under-19s cricket', 'Glamorgan cricket']"
f1c4f2ea,['Austria cricket']
f1c61793,"['Brisbane Heat cricket', 'Melbourne Renegades cricket', 'Queensland Under-19s cricket', 'Australia cricket', 'Australia Under-19s cricket', 'Quetta Gladiators cricket', 'Queensland cricket', 'Queensland Under-17s cricket', 'Valley District Cricket Club cricket']"
f1cb042f,"['West Indies cricket', 'Barbados cricket', 'Surrey cricket', 'Middlesex cricket']"
f1d76e6f,['China Women cricket']
f1eb3c73,"['Marylebone Cricket Club cricket', 'Bermuda Under-19s cricket', 'South of England cricket', 'Bermuda cricket', 'Sussex cricket', 'Southern Brave (Men) cricket', 'England Under-19s cricket', 'England Cricket Board XI cricket', 'Bermuda Under-15s cricket', 'Sussex 2nd XI cricket']"
f1f99156,"['Royal Challengers Bangalore cricket', 'MI Cape Town cricket', 'Lahore Qalandars cricket', 'St Lucia Kings cricket', 'Hobart Hurricanes cricket', 'Lancashire cricket', 'Western Australia XI cricket', 'Western Australia Under-23s cricket', 'Australia cricket', 'Southern Brave (Men) cricket', 'Mumbai Indians cricket', 'MI New York cricket', 'Surrey cricket', 'Delhi Bulls cricket', 'Multan Sultans cricket', 'MI Emirates cricket', 'Trinbago Knight Riders cricket', 'Singapore cricket', 'Perth Scorchers cricket', 'Australian Universities cricket']"
f1fa1c6b,['Uganda Women cricket']
f201593c,"['Fairfield-Liverpool cricket', 'New South Wales Under-19s cricket', 'Australia Under-19s cricket', 'New South Wales Under-17s cricket', 'New South Wales cricket', 'Sydney Thunder cricket']"
f208fe04,['Bahrain cricket']
f209ee79,"['New Zealand Under-19s cricket', 'Canterbury cricket']"
f20e7aac,['Thailand Under-19s cricket']
f20e7e23,['Japan Women cricket']
f21043a5,"['Rajasthan Royals cricket', 'Comilla Warriors cricket', 'Sri Lanka cricket', 'Kandy Tuskers cricket', 'MI Emirates cricket', 'Colombo Stars cricket', 'Galle Gladiators cricket', 'Colts Cricket Club cricket', 'Wayamba cricket', 'Ruhuna cricket', 'Fortune Barishal cricket', 'Cumilla Warriors cricket', 'Southern Express cricket', 'Sri Lanka Under-19s cricket', 'New York Strikers cricket', 'Dambulla Sixers cricket', 'Sri Lanka A cricket', 'Schools Invitation XI cricket']"
f211a4c1,"['Bangladesh Under-19s cricket', 'Khulna Division cricket', 'Rangpur Riders cricket', 'Barisal Division cricket', 'Sylhet Division cricket']"
f219df21,['Estonia cricket']
f21b01e1,"['Shivamogga Lions cricket', 'Hubli Tigers cricket', 'Karnataka Under-22s cricket', 'Bengaluru Blasters cricket', 'Karnataka Under-25s cricket', 'Karnataka cricket', 'Karnataka Under-19s cricket']"
f21b0b6a,['Odisha cricket']
f22d2247,['Japan Under-19s cricket']
f233bbb4,"['Khulna Royal Bengals cricket', 'Marylebone Cricket Club cricket', 'Sri Lanka cricket', 'Dolphins cricket', 'Colombo Cricket Club cricket', 'Asia XI cricket', 'Ruhuna cricket', 'Somerset cricket', 'Bloomfield Cricket and Athletic Club cricket', 'Mumbai Indians cricket']"
f2397e48,"['Gauteng Under-17s cricket', 'Gauteng Under-19s cricket', 'Mpumalanga cricket', 'Gauteng cricket', 'Lions cricket', 'Paarl Royals cricket']"
f24c6701,"['Sri Lanka cricket', 'Chennai Super Kings cricket', 'Sri Lanka Army cricket', 'Barbados Royals cricket', 'Trinbago Knight Riders cricket', 'Jaffna Kings cricket', 'Rangpur Riders cricket', 'Galle Marvels cricket', 'Colts Cricket Club cricket', 'Joburg Super Kings cricket', 'Sharjah Warriors cricket', 'Northern Warriors cricket', 'Deccan Gladiators cricket']"
f24ca2ba,"['India cricket', 'Delhi cricket', 'Mumbai Indians cricket']"
f24ffaab,['Jersey Women cricket']
f2598f58,['Rajasthan cricket']
f25c0231,['Jade Jets Women cricket']
f25cebec,"['South African Schools cricket', 'Western Province cricket', 'South Africa cricket', 'South Africa Under-19s cricket', 'Warriors cricket', 'Pretoria Capitals cricket', 'Western Province Under-19s cricket', 'Boland cricket']"
f2637e05,['Singha Sports Club cricket']
f2665768,"['West Indies cricket', 'Trinbago Knight Riders cricket', 'Pollard XI cricket', 'Trinidad & Tobago Under-19s cricket']"
f2670a3d,"['Bangladesh Women cricket', 'Bangladesh Women Under-19s cricket']"
f2698c78,['Japan Women cricket']
f26d8405,['South Korea Women cricket']
f277f531,"['Paarl Royals cricket', 'Boland cricket']"
f27f89e8,"['Ireland cricket', 'North Down cricket', 'Northamptonshire cricket']"
f2800ef3,"['Baluchistan cricket', 'Pakistan Cricket Board XI cricket', 'Lahore Qalandars cricket', 'Khyber-Pakhtunkhwa Panthers cricket', 'Brisbane Heat cricket', 'Pakistan Cricket Academy cricket', 'Peshawar Zalmi cricket', 'Dhaka Dynamites cricket', ""Pakistan Cricket Board Chairman's XI cricket"", 'Abbottabad Rhinos cricket', ""Pakistan Cricket Board Patron's XI cricket"", 'Kent cricket', 'Pakistan A cricket', 'Abbottabad cricket', 'Rest of North West Frontier Province cricket', 'Pakistan Customs cricket', 'Marylebone Cricket Club cricket', 'Khyber-Pakhtunkhwa Fighters cricket', 'Trinbago Knight Riders cricket', 'Sui Northern Gas Pipelines Limited cricket', 'Titans cricket', 'Khyber-Pakhtunkhwa Province cricket', 'Pakistan Board XI cricket', 'Faisalabad cricket', 'North West Frontier Province-Baluchistan cricket', 'Pakistan cricket']"
f281dd00,['Zimbabwe Women cricket']
f285b7ff,['Nottinghamshire Women cricket']
f28a60e0,"['St Kitts and Nevis Patriots cricket', 'Vancouver Knights cricket', 'Canada cricket', 'Ontario cricket', 'Toronto Nationals cricket', 'St Lucia Zouks cricket', 'ICC Americas cricket']"
f28c7456,"['Auckland cricket', 'Auckland A cricket']"
f29185a1,[]
f2957511,['Bhutan cricket']
f2990906,['Turkey cricket']
f29dfbc0,['Western Province cricket']
f2a34cbc,['Bhutan Women cricket']
f2ab7a69,"['Yorkshire Academy cricket', 'Yorkshire 2nd XI cricket', 'Yorkshire Under-17s cricket', 'Yorkshire Under-15s cricket', 'England Under-19s cricket', 'Yorkshire cricket', 'Kent cricket', 'Oval Invincibles (Men) cricket']"
f2b769ad,['Luxembourg Women cricket']
f2c0c73d,['Estonia cricket']
f2c1f0e5,"['India Green Women cricket', 'India Women cricket', 'Trailblazers cricket', 'Mumbai Indians Women cricket']"
f2c2032b,['Norway cricket']
f2c936d7,"['Hobart Hurricanes cricket', 'Tasmania Second XI cricket']"
f2dbbff5,"['South Zone cricket', 'Mysuru Warriors cricket', 'India C cricket', 'Sunrisers Hyderabad cricket', 'India Green cricket', 'Mangalore United cricket', 'Rest of India cricket', 'Bengaluru Blasters cricket', 'India A cricket', 'Karnataka cricket', 'KSCA Colts XI cricket']"
f2e28b0c,"['Somerset cricket', 'Somerset 2nd XI cricket', 'England Under-19s cricket']"
f2e8b37c,"['Multan Sultans cricket', 'Pakistan cricket', 'Pakistan Under-19s cricket', 'Southern Punjab 2nd XI (Pakistan) cricket', 'Karachi Kings cricket', 'Pakistan A cricket']"
f2eb0e99,['France Women cricket']
f2f18e52,['Services cricket']
f310704c,['Kuwait cricket']
f3171936,"['Chennai Super Kings cricket', 'Hobart Hurricanes cricket', 'Nottinghamshire cricket', 'Melbourne Stars cricket', 'Tasmania cricket', 'Australia A cricket', 'Australia cricket', 'St Kitts and Nevis Patriots cricket', 'Mumbai Indians cricket']"
f31ce798,"['Ireland Under-17s cricket', 'Ireland Under-19s cricket', ""NCU President's XI cricket""]"
f32012f4,"['Brisbane Heat cricket', 'Cricket Australia XI cricket', 'Australia Under-19s cricket']"
f3249df1,['Germany Women cricket']
f3288c80,"['South Western Districts cricket', 'Eastern Province Under-19s cricket', 'Warriors cricket']"
f32cbd5b,['Turkey Women cricket']
f32d890a,"['Western Province cricket', 'South Africa cricket', 'South Africa Under-19s cricket', 'Northerns cricket', 'Titans cricket', 'Cape Cobras cricket', 'Boland cricket']"
f32dbc84,"['Zimbabwe XI cricket', 'Zimbabwe cricket', 'Zimbabwe A cricket', 'Southerns cricket', ""Zimbabwe President's XI cricket"", 'Zimbabwe Under-19s cricket', 'Mashonaland Eagles cricket', 'Masvingo cricket', 'Hamilton Masakadza XI cricket', 'Zimbabwe Board XI cricket', ""Zimbabwe Chairman's XI cricket"", 'Zimbabwe Select XI cricket', 'Zimbabwe Provinces cricket', 'Centrals cricket', 'Southern Lions cricket', 'Mashonaland cricket', 'Southern Rocks cricket']"
f33ab616,['Worcestershire 2nd XI cricket']
f33cfd25,[]
f34183e5,['Mexico Women cricket']
f34a3a74,['Luxembourg Women cricket']
f350fb5f,['Canterbury cricket']
f3614f32,['Fiji Women cricket']
f3707a7a,['Philippines cricket']
f380525a,"['Kuwait Under-17s cricket', 'Kuwait Under-19s cricket']"
f38fcf70,"['Swami Shraddhanand College (India) cricket', 'Delhi cricket']"
f39013c1,['Manipur cricket']
f390904d,"['Africa XI cricket', 'South Africa cricket', 'Titans cricket', 'KwaZulu-Natal cricket', 'Gauteng cricket', 'Easterns cricket', 'Lions cricket', 'Delhi Daredevils cricket']"
f3959e92,['Indonesia Women cricket']
f39682a5,['Kuwait Women cricket']
f3982af9,"['Sydney Sixers cricket', 'Southern Brave (Men) cricket', 'New South Wales cricket', 'New South Wales Second XI cricket', 'New South Wales Under-23s cricket']"
f39866f1,"['Canterbury cricket', 'New Zealand cricket', 'Durham cricket', 'Otago cricket', 'Auckland cricket']"
f3a18a0c,[]
f3a5c378,"['Singapore Cricket Club cricket', 'Singapore cricket']"
f3abd0c9,"['Adelaide Strikers cricket', 'England Lions cricket', 'Berkshire cricket', 'Hampshire cricket', 'Hampshire 2nd XI cricket', 'Sussex cricket', 'Southern Brave (Men) cricket', 'England Under-19s cricket', 'England cricket', 'Oval Invincibles (Men) cricket']"
f3b158d9,['KwaZulu-Natal Under-13s cricket']
f3b26fe4,"['Marylebone Cricket Club cricket', 'Leicestershire 2nd XI cricket', 'Worcestershire 2nd XI cricket', 'Essex 2nd XI cricket', 'Worcestershire cricket', 'Kent 2nd XI cricket', 'Marylebone Cricket Club Young Cricketers cricket', 'Nottinghamshire 2nd XI cricket', 'Northamptonshire 2nd XI cricket', 'Bedfordshire cricket']"
f3ba1bdc,['Manipur cricket']
f3bde2b3,"['Tamil Union Cricket and Athletic Club cricket', 'Sri Lanka cricket', 'Sri Lanka Cricket Combined XI cricket', 'Basnahira cricket', 'Sri Lanka Development Emerging Team cricket', ""Sri Lanka Board President's XI cricket"", 'Sri Lanka Under-19s cricket', 'Sinhalese Sports Club cricket', 'Sri Lanka Under-23s cricket', 'Royal College cricket']"
f3be8d36,"['Sialkot cricket', 'Sialkot Region cricket', 'Pakistan cricket', 'Lahore Qalandars cricket']"
f3c150bb,"['North Zone (Bangladesh) cricket', 'Rajshahi Division cricket', 'Bangladesh Cricket Board Academy cricket', 'Chittagong Division cricket', 'Dhaka Gladiators cricket']"
f3c217a9,['China Under-19s cricket']
f3c786ea,"['Ireland Under-19s cricket', 'Ireland A cricket', 'Ireland XI cricket']"
f3ca5af8,['Malawi cricket']
f3cb53a1,"['Africa XI cricket', 'Kolkata Knight Riders cricket', 'Royal Challengers Bangalore cricket', 'ICC World XI cricket', 'South Africa cricket', 'Border cricket', 'Warriors cricket', 'Cape Cobras cricket']"
f3d73da4,"['England Under-19s cricket', 'Somerset 2nd XI cricket', 'Cornwall cricket']"
f3dc4c64,['China Under-19s cricket']
f3e240a6,['Nigeria cricket']
f3f445dd,['South Africa Women cricket']
f3f6f5a0,['Singapore Women cricket']
f3fa5592,"['Warwickshire cricket', 'Warwickshire 2nd XI cricket', 'Leeds/Bradford MCCU cricket']"
f3fce917,['Croatia Women cricket']
f3fe6653,"['Gauteng Under-17s cricket', 'Knights cricket']"
f3ff99aa,['India Under-19s cricket']
f4000a7d,['Cyprus cricket']
f40296e1,['Botswana cricket']
f407e354,"['South Africa cricket', 'Northern Transvaal cricket', 'Northamptonshire cricket', 'Titans cricket', 'Glamorgan cricket', 'Glamorgan 2nd XI cricket', 'Kent cricket']"
f40bc7e3,['Mongolia Women cricket']
f40d24d9,"['Durham 2nd XI cricket', 'Durham cricket', 'England Under-19s cricket']"
f41598c1,"['Essex cricket', 'Marylebone Cricket Club cricket', 'England Lions cricket', 'England Under-19s cricket', 'England cricket', 'Bedfordshire cricket']"
f416b534,"['Bermuda cricket', 'Bermuda Under-19s cricket']"
f41b8e7b,['United Arab Emirates cricket']
f41c1218,['Melbourne Renegades Women cricket']
f41d1a02,"['Auckland Under-21s Women cricket', 'Northern Districts Women cricket']"
f42064d5,"['Highlanders cricket', 'Scotland cricket']"
f422728b,"['Australian Capital Territory Under-23s cricket', 'New South Wales XI cricket', 'Sydney Sixers cricket', 'New South Wales cricket', 'Australian Capital Territory Second XI cricket', 'Australian Capital Territory cricket', 'Dambulla Aura cricket']"
f4270fc7,['Tanzania Women cricket']
f4271f06,['Bihar cricket']
f427e63e,"['Australian Combined Universities cricket', 'Netherlands cricket']"
f43dd8c2,"['Scotland cricket', 'Scotland Under-19s cricket', 'Scotland Under-17s cricket', 'Scotland A cricket', 'Scotland Under-15s cricket', 'Edmonton Royals cricket']"
f4417987,"['Zimbabwe cricket', 'Mashonaland Eagles cricket']"
f4427cc6,"['Western Australia cricket', 'Western Australia Under-23s cricket', 'Perth Scorchers cricket', 'Australia A cricket', 'Surrey 2nd XI cricket', 'Australia Under-19s cricket', 'Sydney Thunder cricket', 'Australian Institute of Sports cricket', 'Western Australia Under-17s cricket']"
f447f54c,['Fiji Under-19s cricket']
f44af07f,"['England cricket', 'Central Districts cricket', 'Australia Under-19s cricket', 'Yorkshire cricket', 'Victoria cricket']"
f4535e46,"['New Zealand A cricket', 'Canterbury cricket', 'New Zealand cricket', 'New Zealand Cricket XI cricket', 'Auckland cricket', 'New Zealand Invitation XI cricket', 'New Zealand Emerging Players cricket']"
f456ad17,['Singapore cricket']
f45cd5c8,"['New Zealand Under-19s cricket', 'Canterbury cricket', 'Northern Districts Under-19s cricket']"
f45d6e23,[]
f45e828c,['Nagaland cricket']
f46500c3,['England Women cricket']
f467d746,"['West Indies A cricket', 'Combined Campuses and Colleges cricket', 'St Vincent cricket', 'Windward Islands cricket']"
f468293b,[]
f46fbe60,['Costa Rica cricket']
f476d2a5,"['Sui Northern Gas Pipelines Limited cricket', 'Faisalabad cricket', 'Pakistan cricket', 'Punjab Stallions cricket']"
f4775d89,['Malta Women cricket']
f483c966,"['Goa cricket', 'Goa Under-16s cricket', 'Goa Under-19s cricket', 'Goa Under-22s cricket', 'Goa Under-14s cricket', 'Goa Under-25s cricket']"
f48cf4da,"['Royal Challengers Bangalore cricket', 'Karnataka cricket']"
f48d2a3a,['Southern Vipers cricket']
f48f03c6,['Kenya Women cricket']
f49935eb,['Samoa cricket']
f49989eb,['Jammu & Kashmir cricket']
f49c401e,['Vanuatu Under-19s cricket']
f4a0a615,['Rift Valley Rhinos cricket']
f4a2d087,['Qatar cricket']
f4a96bfd,['Rwanda Under-19s cricket']
f4a9e5a1,['Ireland Under-19s cricket']
f4b6f6ac,['Guernsey cricket']
f4b942ae,['Kuwait Women cricket']
f4b9d4e0,[]
f4cb4f53,"['Kolkata Knight Riders cricket', 'Pune Warriors cricket', 'Bengal cricket', 'India A cricket']"
f4cbce64,"['West Indies cricket', 'Guyana cricket', 'United States of America cricket', 'West Indies Masters cricket']"
f4ccbe6f,['Thailand cricket']
f4cd319e,[]
f4d1184a,['Philippines cricket']
f4d4a5f5,"['New Zealand Under-19s cricket', 'Wellington cricket']"
f4d6a5b0,"['Zimbabwe Under-19s cricket', 'Zimbabwe cricket', 'Zimbabwe Under-17s cricket']"
f4dfcbb4,"['Western Province cricket', 'South Africa cricket', 'Sussex cricket', 'Cumilla Warriors cricket', 'Cape Cobras cricket', 'South Africa A cricket', 'Chittagong Vikings cricket', 'Boland cricket']"
f4e6469b,['Chile Women cricket']
f4e9d605,['Japan cricket']
f4ee7807,['Mexico Women cricket']
f4ef0fd7,"['Chhattisgarh cricket', 'Vidarbha Cricket Association XI cricket', 'Vidarbha cricket']"
f4f0fafd,"['India Under-19s cricket', 'Deccan Chargers cricket']"
f4f307d4,['Southern Vipers cricket']
f4f31282,['Czech Republic cricket']
f50433e9,['Serbia cricket']
f50c35d2,['Bermuda cricket']
f50ca46d,['Kuwait Women cricket']
f5180fe6,"['Kolkata Knight Riders cricket', 'Western Australia cricket', 'Kings XI Punjab cricket', 'Perth Scorchers cricket', 'Australia A cricket', 'Australia cricket', 'Queensland cricket', 'Mumbai Indians cricket']"
f51c1a3b,"['South Africa Under-19s cricket', 'Warriors cricket', 'Gauteng Under-15s cricket', 'Gauteng cricket']"
f5349934,['Nagaland cricket']
f536e967,['Cook Islands Women cricket']
f537d39c,['United Arab Emirates Women cricket']
f5390243,"['Canterbury cricket', 'Kolkata Tigers cricket', 'Hampshire cricket', 'New Zealand cricket', 'Gloucestershire cricket', ""New Jersey Triton's cricket""]"
f53b3e1d,['Nepal cricket']
f53d6c10,"['Hampshire cricket', 'Wiltshire cricket', 'Hampshire 2nd XI cricket', 'England Under-19s cricket', 'Somerset cricket', 'Somerset 2nd XI cricket']"
f53fa89c,['Bhutan Under-19s Women cricket']
f543b251,"['Gujarat Under-19s cricket', 'West Zone cricket', 'India Under-19s cricket', 'Gujarat Under-16s cricket', 'Gujarat Under-14s cricket', 'Gujarat cricket']"
f54bcda9,['Haryana cricket']
f54c8804,"['Australian Capital Territory Under-19s cricket', 'Sydney Sixers cricket', 'Australian Capital Territory Under-17s cricket', 'Sydney Thunder cricket', 'Australian Capital Territory cricket', 'Victoria cricket']"
f54dbda7,"['Marylebone Cricket Club cricket', 'Warwickshire cricket', 'Yorkshire 2nd XI cricket', 'Yorkshire Academy cricket', 'England Under-19s cricket', 'Yorkshire cricket', 'England Under-17s cricket']"
f55016e8,['Jammu & Kashmir cricket']
f555bcf4,['Hyderabad (India) cricket']
f55989ae,['Mali Women cricket']
f55c526f,"['Zimbabwe XI cricket', 'Mountaineers cricket', 'Zimbabwe A cricket', 'Zimbabwe Cricket Academy cricket', 'Prosper Utseya XI cricket', ""Zimbabwe President's XI cricket"", 'Manicaland cricket', 'Zimbabwe Select XI cricket', 'Zimbabwe Board XI cricket', 'Easterns (Zimbabwe) cricket', 'Takashinga Patriots 2 cricket', 'Zimbabwe Provinces cricket', 'Zimbabwe cricket', 'Mountaineers B cricket']"
f566cd7d,['United Arab Emirates cricket']
f56cd097,"['Khulna Tigers cricket', 'Bangladesh Under-19s cricket', 'Khulna Division cricket', 'Beximco Dhaka cricket', 'South Zone (Bangladesh) cricket', 'Sylhet Strikers cricket', 'Minister Group Dhaka cricket', 'Chittagong Kings cricket', 'Bangladesh cricket', 'Chittagong Division cricket', 'Chattogram Challengers cricket', 'Bangladesh A cricket']"
f5715b48,"['Desert Vipers cricket', 'United Arab Emirates cricket', 'United Arab Emirates Under-19s cricket']"
f57d5dbb,"['Hobart Hurricanes Women cricket', 'Australia Women cricket', 'Victoria Second XI Women cricket', 'Victoria Women cricket', 'Australia A Women cricket', 'Southern Brave (Women) cricket']"
f5821615,"['Wellington cricket', 'Warwickshire cricket', 'New Zealand cricket']"
f58295c2,['Rwanda Under-19s cricket']
f5853cef,['Bermuda cricket']
f587fbbe,"['New Zealand Women Under-19s cricket', 'Wellington Women cricket']"
f58839ad,"['Australia cricket', 'South Australia cricket', 'Melbourne Renegades cricket']"
f5932ad2,['China cricket']
f59b3bd1,"['Galle Gladiators cricket', 'Faisalabad Wolves cricket', 'Karachi Kings cricket', 'Pakistan cricket', 'Islamabad United cricket']"
f59e9ac9,"['Punjab cricket', 'Punjab Under-16s cricket', 'Punjab Under-19s cricket']"
f5a175e4,['Wellington Women cricket']
f5b1b6bb,"['Leeward Islands cricket', 'West Indies cricket', 'International World XI cricket', 'United States of America cricket', 'Windward Islands cricket']"
f5b68485,['Papua New Guinea Under-19s cricket']
f5ba4611,['Serbia cricket']
f5bd70f2,['Finland cricket']
f5be7b08,['Seychelles cricket']
f5c198fb,"['United Arab Emirates A cricket', 'United Arab Emirates cricket']"
f5c9b42c,['Jammu & Kashmir cricket']
f5cf7ae0,['Services cricket']
f5e5f1c7,['Belgium cricket']
f5e70dd4,['Kenya Women cricket']
f5e8e3d2,"['Leicestershire 2nd XI cricket', 'Bedfordshire cricket']"
f5ee85cf,['Canterbury cricket']
f5ef7ac3,"['Durham 2nd XI cricket', 'Scotland Under-19s cricket', 'Scotland cricket', 'Durham cricket']"
f5efe5e0,"['ICC Americas cricket', 'United States of America Under-19s cricket', 'United States of America cricket', 'Barbados Tridents cricket']"
f5f18a18,"['Sri Lanka Under-15s cricket', 'Sri Lanka cricket', 'Chennai Super Kings cricket', 'Sri Lanka A cricket', 'Sinhalese Sports Club cricket', 'Kandurata cricket', 'Ruhuna cricket', 'Kandurata Maroons cricket', 'Sri Lanka Under-19s cricket', 'Bloomfield Cricket and Athletic Club cricket', 'Nondescripts Cricket Club cricket', 'Matara Sports Club cricket', 'Rahula College cricket']"
f6019e5d,['Cameroon Women cricket']
f606177e,"['Trinbago Knight Riders Women cricket', 'United States of America Women Under-19s cricket', 'United States of America Women cricket', 'Sapphires Women cricket']"
f60dc2a5,"['Western Australia cricket', 'South Perth cricket', 'Melbourne Stars cricket', 'Victoria Emerging Players cricket', 'Perth Scorchers cricket', 'Australia cricket']"
f61e2829,"['Scotland Women cricket', 'Birmingham Phoenix (Women) cricket']"
f61e2b59,['Mexico Women cricket']
f62772e5,"['Kolkata Knight Riders cricket', 'Royal Challengers Bangalore cricket', 'Chennai Super Kings cricket', 'Southern Superstars cricket', 'Delhi cricket', 'India A cricket', 'Air India cricket', 'Delhi Daredevils cricket']"
f62fa324,['Sweden cricket']
f6332130,['Odisha cricket']
f63ec2e5,['Italy Women cricket']
f6411545,['Brazil cricket']
f64c8577,['Goa cricket']
f64eed39,"['Nottinghamshire cricket', 'Derbyshire cricket', 'Nottinghamshire 2nd XI cricket', 'Derbyshire 2nd XI cricket']"
f655d740,"['Hampshire cricket', 'Manchester Originals (Men) cricket', 'Nottinghamshire cricket', 'Trent Rockets (Men) cricket', 'Hampshire 2nd XI cricket', 'Somerset Under-15s cricket', 'Somerset Under-17s cricket', 'Gloucestershire 2nd XI cricket', 'Somerset 2nd XI cricket']"
f6571355,['Zimbabwe cricket']
f663ef00,"['Royal Challengers Bangalore cricket', 'Belagavi Panthers cricket', 'Karnataka cricket']"
f6657f66,['Samoa cricket']
f6665e89,['Munster Reds cricket']
f66f5343,"['South Africa Under-19s cricket', 'Impi cricket', 'Gauteng Under-19s cricket', 'South Africa Academy cricket', 'Gauteng cricket', 'Lions cricket']"
f67ea6d2,['Uganda Women cricket']
f67fe815,['Assam cricket']
f681481e,['South Korea cricket']
f6882b74,['Guernsey Under-19s cricket']
f691e227,['Railways cricket']
f6993a56,"['Commonwealth Bank Cricket Academy cricket', 'Western Australia cricket', ""Australian Prime Minister's Invitation XI cricket"", 'Hong Kong cricket', 'Australia A cricket', 'Australia cricket', 'Western Australia Second XI cricket', ""ACB Chairman's XI cricket"", 'Ahmedabad Rockets cricket']"
f69f1d8a,"['Peshawar Zalmi cricket', 'Karachi Kings cricket', 'Water and Power Development Authority cricket', 'Sialkot Stallions cricket', 'Quetta Gladiators cricket', 'New York Warriors cricket']"
f6aed283,['Uganda Under-19s cricket']
f6b0bd10,['Madhya Pradesh cricket']
f6b39059,['Singapore cricket']
f6b4f746,"['Malaysia Under-19s cricket', 'Malaysia cricket']"
f6b5d11a,"['Sri Lanka cricket', 'Colts Cricket Club cricket', 'Basnahira South cricket', 'Bloomfield Cricket and Athletic Club cricket', 'Sinhalese Sports Club cricket']"
f6b98653,['Singapore Women cricket']
f6bb92c1,"['Sri Lanka Army cricket', 'Jaffna Kings cricket', 'Galle cricket', 'Chilaw Marians Cricket Club cricket', 'SLC Greys cricket']"
